,be,al,chisq,hobs
0,0.1,-1.5707963267948966,2497.9176613681334,4.389025818651317
1,0.1,-1.555009429038164,1811.7895419063811,4.049115061665357
2,0.1,-1.5392225312814314,972.4653701689238,3.2684272134643733
3,0.1,-1.5234356335246986,454.8824085694245,2.4730693392294727
4,0.1,-1.507648735767966,221.71744081871242,0.6950272757933466
5,0.1,-1.4918618380112334,135.27503802525817,0.8176491345699773
6,0.1,-1.4760749402545008,120.02700045907235,0.8190770031941847
7,0.1,-1.4602880424977682,150.9771889287118,0.9655331531444349
8,0.1,-1.4445011447410354,222.4834283502927,1.0095165721649821
9,0.1,-1.4287142469843028,340.1295943159217,1.0414141583145449
10,0.1,-1.4129273492275702,514.1482512172494,1.064704045859451
11,0.1,-1.3971404514708377,757.5127818095492,1.0816996729651815
12,0.1,-1.381353553714105,1084.7339370972234,1.0939650245288208
13,0.1,-1.3655666559573723,1511.3729115960152,1.1025782456253954
14,0.1,-1.3497797582006397,2055.0571468743406,1.1082977685977464
15,0.1,-1.333992860443907,2732.073815021564,3.9543839047434854
16,0.1,-1.3182059626871745,3560.4890006967516,4.514088111784424
17,0.1,-1.302419064930442,4559.198545986495,5.106981013636183
18,0.1,-1.286632167173709,5748.098695378399,5.732431289249014
19,0.1,-1.2708452694169767,7147.476633400911,6.389784660270069
20,0.1,-1.255058371660244,8778.071771804487,7.0783619956023
21,0.1,-1.2392714739035113,10661.321459694476,7.797458197286768
22,0.1,-1.2234845761467787,12819.084634728973,8.546341624931502
23,0.1,-1.2076976783900462,15273.53952589298,9.324253899497219
24,0.1,-1.1919107806333136,18047.04583421162,10.130409980296315
25,0.1,-1.1761238828765808,21161.929410766068,10.963998443258038
26,0.1,-1.1603369851198482,24640.53493881145,11.824181910897538
27,0.1,-1.1445500873631156,28504.8927830682,12.710097599295922
28,0.1,-1.128763189606383,32777.32019805665,13.620857957413289
29,0.1,-1.1129762918496504,37480.59050304327,14.555551380891803
30,0.1,-1.0971893940929176,42630.710392901645,15.51324298722816
31,0.1,-1.081402496336185,48247.00924692534,16.49297544249531
32,0.1,-1.0656155985794524,54348.349594922925,17.493769832125476
33,0.1,-1.0498287008227198,60956.926451442356,18.514626569930254
34,0.1,-1.0340418030659873,68087.21231039122,19.55452634073179
35,0.1,-1.0182549053092544,75753.80918725219,20.61243107284996
36,0.1,-1.0024680075525219,83970.57971580236,21.687284937327004
37,0.1,-0.9866811097957893,92749.96709066119,22.77801537124086
38,0.1,-0.9708942120390567,102102.91799137859,23.8835341228066
39,0.1,-0.955107314282324,112038.80601245264,25.002738316225564
40,0.1,-0.9393204165255914,122565.36048322929,26.13451153443608
41,0.1,-0.9235335187688588,133688.57343388678,27.277724918066678
42,0.1,-0.9077466210121261,145412.64540206108,28.431238279003868
43,0.1,-0.8919597232553935,157739.8984875499,29.593901227070013
44,0.1,-0.8761728254986609,170670.4539940432,30.764554308372077
45,0.1,-0.8603859277419282,184202.4926828639,31.942030153930506
46,0.1,-0.8445990299851956,198332.08120997236,33.12515463723529
47,0.1,-0.828812132228463,213053.01789935774,34.31274803940629
48,0.1,-0.8130252344717304,228356.89407034146,35.503626220656905
49,0.1,-0.7972383367149978,244233.0150738332,36.69660179677991
50,0.1,-0.7814514389582651,260668.5396523825,37.89048531938693
51,0.1,-0.7656645412015325,277648.453438844,39.08408645864791
52,0.1,-0.7498776434447998,295155.3874077675,40.276215187285466
53,0.1,-0.7340907456880672,313169.9542930387,41.465682964589575
54,0.1,-0.7183038479313346,331670.5903674189,42.65130391922647
55,0.1,-0.7025169501746019,350633.96216529346,43.83189602962391
56,0.1,-0.6867300524178693,370034.2775405633,45.00628230072417
57,0.1,-0.6709431546611367,389843.9988715947,46.17329193590316
58,0.1,-0.655156256904404,410033.68568260456,47.331761502864985
59,0.1,-0.6393693591476715,430572.05699136516,48.48053609232895
60,0.1,-0.6235824613909389,451426.07714105543,49.61847046833743
61,0.1,-0.6077955636342062,472561.03832034307,50.74443020902307
62,0.1,-0.5920086658774736,493940.6464635743,51.857292836685346
63,0.1,-0.5762217681207409,515527.223761396,52.95594893603946
64,0.1,-0.5604348703640083,537281.336797587,54.039303259513495
65,0.1,-0.5446479726072757,559162.5505233237,55.106275818483454
66,0.1,-0.5288610748505431,581129.3600730585,56.155802959351995
67,0.1,-0.5130741770938103,603139.1723112252,57.18683842339151
68,0.1,-0.4972872793370777,625148.3543967629,58.19835438929002
69,0.1,-0.48150038158034514,647112.5336432186,59.189342497355916
70,0.1,-0.46571348382361255,668986.6794999391,60.15881485435651
71,0.1,-0.44992658606687996,690725.2403290106,61.105805017984956
72,0.1,-0.43413968831014715,712282.2831861126,62.02936895997146
73,0.1,-0.41835279055341457,733611.6360765032,62.928586006875506
74,0.1,-0.402565892796682,754667.0321492413,63.80255975761916
75,0.1,-0.3867789950399494,775402.2552868224,64.6504189768447
76,0.1,-0.3709920972832168,795771.2865432989,65.47131846320346
77,0.1,-0.3552051995264842,815728.4508816424,66.2644398917099
78,0.1,-0.3394183017697514,835228.5636602618,67.02899262931844
79,0.1,-0.3236314040130188,854227.0763195963,67.76421452290967
80,0.1,-0.30784450625628623,872680.2207223208,68.46937265889898
81,0.1,-0.29205760849955364,890545.1516051755,69.14376409370853
82,0.1,-0.27627071074282106,907777.5747630164,69.78671655437537
83,0.1,-0.26048381298608825,924344.6106298653,70.3975891085946
84,0.1,-0.24469691522935566,940201.8439318804,70.9757728035295
85,0.1,-0.22891001747262307,955311.4676995181,71.52069127275226
86,0.1,-0.21312311971589049,969637.2638927962,72.03180131070732
87,0.1,-0.1973362219591579,983144.7240039291,72.50859341412732
88,0.1,-0.1815493242024253,995801.1642108453,72.95059228985828
89,0.1,-0.1657624264456925,1007575.8346377009,73.3573573285896
90,0.1,-0.1499755286889599,1018440.0223048136,73.72848304401569
91,0.1,-0.13418863093222733,1028367.1473779909,74.06359947699015
92,0.1,-0.11840173317549474,1037332.8523559883,74.36237256427137
93,0.1,-0.10261483541876215,1045315.0838639869,74.62450447148947
94,0.1,-0.08682793766202934,1052294.166750809,74.84973389000409
95,0.1,-0.07104103990529675,1058252.8702176374,75.03783629735611
96,0.1,-0.05525414214856417,1063176.4657364336,75.18862418105371
97,0.1,-0.03946724439183158,1067052.776547051,75.30194722546952
98,0.1,-0.023680346635098992,1069872.2185531857,75.37769246166289
99,0.1,-0.007893448878366183,1071627.8324689202,75.41578437997664
100,0.1,0.007893448878366405,1072315.307099711,75.41618500529768
101,0.1,0.023680346635098992,1071932.993674161,75.37889393490461
102,0.1,0.03946724439183158,1070481.9111758845,75.30394833886609
103,0.1,0.05525414214856417,1067965.7426580172,75.19142292298878
104,0.1,0.07104103990529698,1064390.8225564784,75.04142985435179
105,0.1,0.08682793766202956,1059766.1150516588,74.85411864950188
106,0.1,0.10261483541876215,1054103.1581643708,74.62967602542159
107,0.1,0.11840173317549474,1047416.0102245077,74.36832571341824
108,0.1,0.13418863093222733,1039721.4315216023,74.0703282361189
109,0.1,0.1499755286889599,1031038.5136253521,73.73598064779567
110,0.1,0.16576242644569272,1021388.7393577365,73.36561623827784
111,0.1,0.1815493242024253,1010795.9103468811,72.9596042007485
112,0.1,0.1973362219591579,999286.0668953329,72.51834926375476
113,0.1,0.21312311971589049,986887.3968866249,72.04229128780078
114,0.1,0.22891001747262307,973630.14211558,71.53190482692429
115,0.1,0.24469691522935588,959546.3745590028,70.98769865569477
116,0.1,0.26048381298608847,944670.2494117429,70.41021526210545
117,0.1,0.27627071074282106,929037.5567812014,69.80003030686368
118,0.1,0.29205760849955364,912685.6980923769,69.1577520496203
119,0.1,0.30784450625628623,895653.5661527107,68.48402074271063
120,0.1,0.3236314040130188,877981.416552772,67.77950799301051
121,0.1,0.33941830176975163,859710.7349610203,67.04491609254555
122,0.1,0.3552051995264842,840884.1008035017,66.28097731852107
123,0.1,0.3709920972832168,821545.0478321228,65.48845320347091
124,0.1,0.3867789950399494,801737.9220966856,64.66813377625368
125,0.1,0.402565892796682,781507.7378461405,63.820836774655035
126,0.1,0.4183527905534148,760900.0318935475,62.947406830379904
127,0.1,0.43413968831014715,739960.7169871756,62.04871462725045
128,0.1,0.44992658606687996,718735.9347365301,61.125656033448536
129,0.1,0.4657134838236128,697271.9086470306,60.1791512086712
130,0.1,0.48150038158034514,675614.7978197846,59.21014368708883
131,0.1,0.49728727933707795,653816.6705957816,58.2195994370235
132,0.1,0.5130741770938103,631913.4287541305,57.20850589828732
133,0.1,0.5288610748505431,609953.658242241,56.177870998141735
134,0.1,0.5446479726072759,587981.8116988799,55.12872214686289
135,0.1,0.5604348703640083,566041.576895229,54.06210521391738
136,0.1,0.5762217681207411,544175.7462433765,52.97908348577195
137,0.1,0.5920086658774735,522426.090627799,51.880736606382065
138,0.1,0.6077955636342063,500833.2380191997,50.76815950141885
139,0.1,0.6235824613909391,479436.55731044745,49.64246128731393
140,0.1,0.6393693591476715,458274.0477928954,48.50476416621553
141,0.1,0.6551562569044043,437382.23466826277,47.35620230796513
142,0.1,0.6709431546611366,416796.0709664992,46.197920720218974
143,0.1,0.6867300524178694,396548.8462137731,45.03107410784914
144,0.1,0.7025169501746023,376672.10216709937,43.8568257227761
145,0.1,0.7183038479313346,357195.55590304337,42.67634620538953
146,0.1,0.7340907456880674,338147.03051787673,41.49081241873215
147,0.1,0.7498776434447998,319552.448838201,40.301406276625855
148,0.1,0.7656645412015326,301435.4897930573,39.10931356693043
149,0.1,0.781451438958265,283817.98440777994,37.91572277113642
150,0.1,0.7972383367149978,266719.83236052317,36.72182388149725
151,0.1,0.8130252344717306,250158.5430492566,35.52880721691904
152,0.1,0.828812132228463,234149.57126978732,34.33786223883157
153,0.1,0.8445990299851958,218706.22069934997,33.15017636827256
154,0.1,0.8603859277419281,203839.64084407562,31.966933805429257
155,0.1,0.8761728254986609,189558.83242790075,30.789314352887384
