,be,al,chisq,hobs
115,0.1,0.24469691522935588,14177981.682572853,324.8624517166195
116,0.1,0.26048381298608847,13948602.901363378,322.1215426895926
117,0.1,0.27627071074282106,13707747.998250468,319.22401629483795
118,0.1,0.29205760849955364,13456004.686725575,316.1727813515482
119,0.1,0.30784450625628623,13193984.170047428,312.9709016036075
120,0.1,0.3236314040130188,12922320.559853187,309.62159274957514
121,0.1,0.33941830176975163,12641666.874593915,306.128219329128
122,0.1,0.3552051995264842,12352692.85931886,302.49429146971295
123,0.1,0.3709920972832168,12056082.756289711,298.72346149736853
124,0.1,0.3867789950399494,11752533.088539682,294.8195204158903
125,0.1,0.402565892796682,11442749.851322904,290.7863942587381
126,0.1,0.4183527905534148,11127447.479101758,286.628140318302
127,0.1,0.43413968831014715,10807345.167102905,282.3489432573871
128,0.1,0.44992658606687996,10483165.113944469,277.95311110799963
129,0.1,0.4657134838236128,10155630.111921769,273.4450711627921
130,0.1,0.48150038158034514,9825461.229996443,268.82936576475635
131,0.1,0.49728727933707795,9493375.510172129,264.11064800105265
132,0.1,0.5130741770938103,9160083.66836176,259.29367730713926
133,0.1,0.5288610748505431,8826287.985294633,254.38331498767175
134,0.1,0.5446479726072759,8492680.061819246,249.38451966097944
135,0.1,0.5604348703640083,8159938.589981727,244.30234263426578
136,0.1,0.5762217681207411,7828727.481830027,239.14192321706636
137,0.1,0.5920086658774735,7499681.746047089,233.9084839809112
138,0.1,0.6077955636342063,7173441.035212787,228.607325973575
139,0.1,0.6235824613909391,6850580.7385773165,223.24382389680778
140,0.1,0.6393693591476715,6531625.725326387,217.82342125696562
141,0.1,0.6551562569044043,6217236.127180627,212.35162549856554
142,0.1,0.6709431546611366,5907948.340104592,206.83400313145705
143,0.1,0.6867300524178694,5604271.715666272,201.27617486302887
144,0.1,0.7025169501746023,5306687.358502379,195.68381074771358
145,0.1,0.7183038479313346,5015646.902740793,190.06262536696062
146,0.1,0.7340907456880674,4731571.437148149,184.41837305389393
147,0.1,0.7498776434447998,4454850.531643187,178.7568431780378
148,0.1,0.7656645412015326,4185841.435148442,173.0838555067952
149,0.1,0.781451438958265,3924868.372400227,167.4052556618485
150,0.1,0.7972383367149978,3672221.981786834,161.72691069030628
151,0.1,0.8130252344717306,3428158.887276081,156.05470477228462
152,0.1,0.828812132228463,3192901.405336167,150.39453508871136
153,0.1,0.8445990299851958,2966637.3872003667,144.75230787547846
154,0.1,0.8603859277419281,2749519.7916334937,139.13393469269636
155,0.1,0.8761728254986609,2541668.4234685046,133.54532894069527
156,0.1,0.8919597232553937,2343167.4396487568,127.99240265763733
157,0.1,0.9077466210121261,2154068.520131875,122.4810636370945
158,0.1,0.9235335187688589,1974389.2227765059,117.0172129077261
159,0.1,0.9393204165255913,1804114.7785059363,111.60674262120247
160,0.1,0.9551073142823241,1643198.553565713,106.25553439864876
161,0.1,0.9708942120390569,1491562.9267590044,100.96945819001708
162,0.1,0.9866811097957893,1349100.2695594835,95.75437170463654
163,0.1,1.002468007552522,1215674.04670275,90.6161204744076
164,0.1,1.0182549053092544,1091120.0170729833,85.56053861309137
165,0.1,1.0340418030659873,975247.5373032952,80.59345033509197
166,0.1,1.04982870082272,867840.9673507316,75.72067229380774
167,0.1,1.0656155985794524,768661.1448978954,70.94801679130443
168,0.1,1.0814024963361852,677446.9588711474,66.28129589526687
169,0.1,1.0971893940929176,593916.9979803794,61.72632647242235
170,0.1,1.1129762918496504,517771.2719862024,57.28893610500305
171,0.1,1.1287631896063832,448692.9829647893,52.97496979155742
172,0.1,1.1445500873631156,386350.3892965485,48.790297236132325
173,0.1,1.1603369851198484,330398.7112956506,44.740820387785185
174,0.1,1.1761238828765808,280481.4948549408,40.83248068826826
175,0.1,1.1919107806333136,236234.35470429034,37.07126519661135
176,0.1,1.207697678390046,197285.4119714771,33.46321035527026
177,0.1,1.2234845761467787,163257.9597983135,30.01440160540936
178,0.1,1.2392714739035116,133772.67133167162,26.730966302180057
179,0.1,1.255058371660244,108449.8806330597,23.619056370828226
180,0.1,1.2708452694169767,86911.57439344401,20.68481582538569
181,0.1,1.286632167173709,68784.89064943635,17.934326597737588
182,0.1,1.302419064930442,53704.04165400325,15.373524083948881
183,0.1,1.3182059626871747,41313.08600989334,13.00807147194507
184,0.1,1.333992860443907,31269.183641716703,10.843179484626464
185,0.1,1.34977975820064,23246.166299790355,8.883395865410067
186,0.1,1.3655666559573723,16938.790451225508,2.4604409507435596
187,0.1,1.381353553714105,12065.791548248979,2.2811785368174027
188,0.1,1.3971404514708379,8373.05564333973,2.0840590449264957
189,0.1,1.4129273492275702,5636.5587571881415,1.8704149835460635
190,0.1,1.428714246984303,3661.6633105891406,1.6426441243192813
191,0.1,1.4445011447410354,2284.067745559857,1.4044556455618364
192,0.1,1.4602880424977682,1368.147040989857,1.1610765215786836
193,0.1,1.476074940254501,809.3059213975254,0.9193570148454375
194,0.1,1.4918618380112334,521.5449435666607,1.4982089502491758
195,0.1,1.5076487357679662,435.6323445249643,0.475734942319852
196,0.1,1.5234356335246986,496.636154761605,1.0865862359274794
197,0.1,1.5392225312814314,638.9712884309962,1.1241832813897972
198,0.1,1.5550094290381642,784.5901313474031,1.1508349507590807
199,0.1,1.5707963267948966,852.3439164952291,1.1651638178737431
200,0.14974874371859298,-1.5707963267948966,851.8278997366098,1.130450103757917
201,0.14974874371859298,-1.555009429038164,833.7837942855529,1.1377266550717804
202,0.14974874371859298,-1.5392225312814314,775.3259863066319,1.1389965687304686
203,0.14974874371859298,-1.5234356335246986,679.7965965191787,1.1343504221887817
204,0.14974874371859298,-1.507648735767966,563.3817066260274,1.124030726330755
205,0.14974874371859298,-1.4918618380112334,443.8074732617334,1.1084133421778792
206,0.14974874371859298,-1.4760749402545008,328.79411726691217,0.4116989318932067
207,0.14974874371859298,-1.4602880424977682,230.88689446174246,0.5478752077261665
208,0.14974874371859298,-1.4445011447410354,160.3558072771488,0.691661937269364
209,0.14974874371859298,-1.4287142469843028,126.089333915371,0.6638698501111949
210,0.14974874371859298,-1.4129273492275702,139.25896100917137,1.0240008363682271
211,0.14974874371859298,-1.3971404514708377,211.4612015103157,1.1955049515801013
212,0.14974874371859298,-1.381353553714105,357.32207284645136,1.36896329970572
213,0.14974874371859298,-1.3655666559573723,597.1900215633086,1.5420917436614843
214,0.14974874371859298,-1.3497797582006397,958.6906430665816,1.7129024277060998
215,0.14974874371859298,-1.333992860443907,1475.9497726275476,1.8797082381712917
216,0.14974874371859298,-1.3182059626871745,2190.606274665684,2.041113581886475
217,0.14974874371859298,-1.302419064930442,3151.5917670082486,2.195995534866208
218,0.14974874371859298,-1.286632167173709,4414.846582822351,2.343478929468137
219,0.14974874371859298,-1.2708452694169767,6042.400046916589,2.4829083036572674
220,0.14974874371859298,-1.255058371660244,8103.402976594687,2.613818956495712
221,0.14974874371859298,-1.2392714739035113,10671.872150019044,2.735908720847757
222,0.14974874371859298,-1.2234845761467787,13826.193516224808,9.84671973320797
223,0.14974874371859298,-1.2076976783900462,17649.10510592124,11.187432196046629
224,0.14974874371859298,-1.1919107806333136,22225.957714819295,12.614112915567809
225,0.14974874371859298,-1.1761238828765808,27644.602751230388,14.124501033754786
226,0.14974874371859298,-1.1603369851198482,33994.30793120265,15.716144284375758
227,0.14974874371859298,-1.1445500873631156,41364.13198417452,17.386427172487693
228,0.14974874371859298,-1.128763189606383,49843.2777035026,19.13260477694438
229,0.14974874371859298,-1.1129762918496504,59519.69577680448,20.951830513635777
230,0.14974874371859298,-1.0971893940929176,70479.73800721408,22.841178737100414
231,0.14974874371859298,-1.081402496336185,82807.28137986471,24.797662995100264
232,0.14974874371859298,-1.0656155985794524,96583.30562003847,26.8182506690414
233,0.14974874371859298,-1.0498287008227198,111885.05450877435,28.899874644338503
234,0.14974874371859298,-1.0340418030659873,128785.64172974725,31.039442566489335
235,0.14974874371859298,-1.0182549053092544,147353.89241543383,33.23384415532032
236,0.14974874371859298,-1.0024680075525219,167653.44731394027,35.479956974091905
237,0.14974874371859298,-0.9866811097957893,189742.8904605492,37.77465098299523
238,0.14974874371859298,-0.9708942120390567,213675.40233461084,40.114792148213816
239,0.14974874371859298,-0.955107314282324,239498.48457629615,42.497245327786196
240,0.14974874371859298,-0.9393204165255914,267253.6477731554,44.91887661329353
241,0.14974874371859298,-0.9235335187688588,296976.0786007176,47.376555271083014
242,0.14974874371859298,-0.9077466210121261,328697.48778490425,49.867155397443284
243,0.14974874371859298,-0.8919597232553935,362433.42348994146,52.387557378026486
244,0.14974874371859298,-0.8761728254986609,398196.8153657405,54.934649222082534
245,0.14974874371859298,-0.8603859277419282,436002.39386468503,57.505327826023716
246,0.14974874371859298,-0.8445990299851956,475846.7144732531,60.09650020786142
247,0.14974874371859298,-0.828812132228463,517721.4023464264,62.70508474362026
248,0.14974874371859298,-0.8130252344717304,561610.8922134446,65.32801242847663
249,0.14974874371859298,-0.7972383367149978,607492.1364565183,67.96222817872734
250,0.14974874371859298,-0.7814514389582651,655334.6414552078,70.60469218542724
251,0.14974874371859298,-0.7656645412015325,705100.4164982908,73.25238132640193
252,0.14974874371859298,-0.7498776434447998,756743.9271321483,75.90229064011329
253,0.14974874371859298,-0.7340907456880672,810211.311456665,78.55143486235636
254,0.14974874371859298,-0.7183038479313346,865441.0748947288,81.19685002485217
255,0.14974874371859298,-0.7025169501746019,922363.4497539888,83.83559511335413
256,0.14974874371859298,-0.6867300524178693,980900.7009026496,86.46475378181157
257,0.14974874371859298,-0.6709431546611367,1040967.6774039767,89.08143611834767
258,0.14974874371859298,-0.655156256904404,1102471.5888798416,91.68278045826331
259,0.14974874371859298,-0.6393693591476715,1165313.0637845781,94.26595523890495
260,0.14974874371859298,-0.6235824613909389,1229386.3811183507,96.82816089100783
261,0.14974874371859298,-0.6077955636342062,1294578.6164088186,99.36663176101017
262,0.14974874371859298,-0.5920086658774736,1360772.339599525,101.87863805879371
263,0.14974874371859298,-0.5762217681207409,1427843.0227634625,104.36148782534141
264,0.14974874371859298,-0.5604348703640083,1495662.2005655528,106.81252891487462
265,0.14974874371859298,-0.5446479726072757,1564096.133077412,109.22915098614835
266,0.14974874371859298,-0.5288610748505431,1633006.7282229194,111.6087874977176
267,0.14974874371859298,-0.5130741770938103,1702251.9034738673,113.94891770214518
268,0.14974874371859298,-0.4972872793370777,1771686.0025809058,116.24706863428676
269,0.14974874371859298,-0.48150038158034514,1841160.2718839117,118.50081708896553
270,0.14974874371859298,-0.46571348382361255,1910523.327337963,120.7077915835215
271,0.14974874371859298,-0.44992658606687996,1979621.6299317586,122.86567430090814
272,0.14974874371859298,-0.43413968831014715,2048299.9947956994,124.97220300917978
273,0.14974874371859298,-0.41835279055341457,2116402.088339519,127.02517295339369
274,0.14974874371859298,-0.402565892796682,2183770.954597828,129.02243871612413
275,0.14974874371859298,-0.3867789950399494,2250249.4740586095,130.96191604295464
276,0.14974874371859298,-0.3709920972832168,2315680.9486320294,132.84158362948253
277,0.14974874371859298,-0.3552051995264842,2379840.9307947913,134.6594848665265
278,0.14974874371859298,-0.3394183017697514,2442633.4039278147,136.4137295403966
279,0.14974874371859298,-0.3236314040130188,2503914.043140557,138.10249548522458
280,0.14974874371859298,-0.30784450625628623,2563528.939825833,139.72403018451584
281,0.14974874371859298,-0.29205760849955364,2621337.224081246,141.2766523192207
282,0.14974874371859298,-0.27627071074282106,2677195.724610063,142.75875325976938
283,0.14974874371859298,-0.26048381298608825,2730964.9717797954,144.16879849965116
284,0.14974874371859298,-0.24469691522935566,2782510.0034185136,145.50532902825537
285,0.14974874371859298,-0.22891001747262307,2831700.679150538,146.76696264082403
286,0.14974874371859298,-0.21312311971589049,2878412.184149869,147.95239518349447
287,0.14974874371859298,-0.1973362219591579,2922525.393990413,149.0604017315395
288,0.14974874371859298,-0.1815493242024253,2963927.3145773835,150.08983769903764
289,0.14974874371859298,-0.1657624264456925,3002511.4702769923,151.0396398783281
290,0.14974874371859298,-0.1499755286889599,3038178.2741250144,151.908827407729
291,0.14974874371859298,-0.13418863093222733,3070835.342161009,152.6965026661149
292,0.14974874371859298,-0.11840173317549474,3100397.728690544,153.40185209306966
293,0.14974874371859298,-0.10261483541876215,3126788.6996606067,154.02414693345054
294,0.14974874371859298,-0.08682793766202934,3149939.4713810696,154.5627439053089
295,0.14974874371859298,-0.07104103990529675,3169789.6416768944,155.01708579023813
296,0.14974874371859298,-0.05525414214856417,3186287.4054849967,155.38670194532432
297,0.14974874371859298,-0.03946724439183158,3199389.7393618464,155.6712087359993
298,0.14974874371859298,-0.023680346635098992,3209059.958376347,155.87030988919898
299,0.14974874371859298,-0.007893448878366183,3215284.288985873,155.9837967663517
300,0.14974874371859298,0.007893448878366405,3218038.1060492,156.01154855583124
301,0.14974874371859298,0.023680346635098992,3217314.4950354034,155.95353238461854
302,0.14974874371859298,0.03946724439183158,3213115.795250519,155.80980334903612
303,0.14974874371859298,0.05525414214856417,3205453.5915712574,155.5805044645227
304,0.14974874371859298,0.07104103990529698,3194348.66680891,155.26586653454046
305,0.14974874371859298,0.08682793766202956,3179830.9175743354,154.86620793880428
306,0.14974874371859298,0.10261483541876215,3161939.2366562155,154.3819343411521
307,0.14974874371859298,0.11840173317549474,3140721.3644751385,153.81353831747876
308,0.14974874371859298,0.13418863093222733,3116233.7115424527,153.16159890427116
309,0.14974874371859298,0.1499755286889599,3088541.1546898633,152.4267810684028
310,0.14974874371859298,0.16576242644569272,3057716.814064218,151.60983509895394
311,0.14974874371859298,0.1815493242024253,3023841.7549455767,150.71159592194712
312,0.14974874371859298,0.1973362219591579,2987004.756463074,149.7329823389982
313,0.14974874371859298,0.21312311971589049,2947301.9857181245,148.6749961910103
314,0.14974874371859298,0.22891001747262307,2904836.682232204,147.53872144814883
315,0.14974874371859298,0.24469691522935588,2859718.7988851564,146.3253232274655
316,0.14974874371859298,0.26048381298608847,2812064.616775804,145.0360467396571
317,0.14974874371859298,0.27627071074282106,2761996.365299364,143.67221616657253
318,0.14974874371859298,0.29205760849955364,2709641.8174429,142.23523347120988
319,0.14974874371859298,0.30784450625628623,2655133.847171253,140.72657714207378
320,0.14974874371859298,0.3236314040130188,2598609.9694850314,139.14780087389585
321,0.14974874371859298,0.33941830176975163,2540221.029401485,137.50053218685963
322,0.14974874371859298,0.3552051995264842,2480099.378920375,135.78647098660718
323,0.14974874371859298,0.3709920972832168,2418396.6204418615,134.0073880674497
324,0.14974874371859298,0.3867789950399494,2355263.648318997,132.165123561352
325,0.14974874371859298,0.402565892796682,2290853.492946146,130.26158533540888
326,0.14974874371859298,0.4183527905534148,2225320.800895542,128.29874734069196
327,0.14974874371859298,0.43413968831014715,2158821.3449925273,126.27864791550424
328,0.14974874371859298,0.44992658606687996,2091511.0849446722,124.20338804624687
329,0.14974874371859298,0.4657134838236128,2023546.6664379763,122.07512958927569
330,0.14974874371859298,0.48150038158034514,1955083.9086799521,119.89609345730457
331,0.14974874371859298,0.49728727933707795,1886277.6461381982,117.66855777409708
332,0.14974874371859298,0.5130741770938103,1817281.1963015413,115.39485600137873
333,0.14974874371859298,0.5288610748505431,1748245.86217038,113.0773750421012
334,0.14974874371859298,0.5446479726072759,1679320.4350646338,110.71855332439576
335,0.14974874371859298,0.5604348703640083,1610650.7346569085,108.32087887075659
336,0.14974874371859298,0.5762217681207411,1542379.095666134,105.88688735721588
337,0.14974874371859298,0.5920086658774735,1474644.0454036384,103.41916016748725
338,0.14974874371859298,0.6077955636342063,1407579.846338461,100.92032244727045
339,0.14974874371859298,0.6235824613909391,1341315.873115054,98.39304116413315
340,0.14974874371859298,0.6393693591476715,1275975.1828841898,95.84002317859262
341,0.14974874371859298,0.6551562569044043,1211674.4901923041,93.26401333222476
342,0.14974874371859298,0.6709431546611366,1148530.7107683762,90.66779255881302
343,0.14974874371859298,0.6867300524178694,1086630.6804341034,88.05417602470598
344,0.14974874371859298,0.7025169501746023,1026069.792553149,85.42601130467683
345,0.14974874371859298,0.7183038479313346,966970.0781197659,82.78617659964455
346,0.14974874371859298,0.7340907456880674,909418.7252705408,80.1375790026172
347,0.14974874371859298,0.7498776434447998,853495.7222032938,77.48315281911803
348,0.14974874371859298,0.7656645412015326,799273.7509345765,74.82585794813254
349,0.14974874371859298,0.781451438958265,746818.0102935963,72.16867832922783
350,0.14974874371859298,0.7972383367149978,696186.0930317377,69.51462046089038
351,0.14974874371859298,0.8130252344717306,647427.8734248062,66.8667119942541
352,0.14974874371859298,0.828812132228463,600585.4626476886,64.22800040515928
353,0.14974874371859298,0.8445990299851958,555693.1674216938,61.60155174580628
354,0.14974874371859298,0.8603859277419281,512777.48707124585,58.99044947502548
355,0.14974874371859298,0.8761728254986609,471857.1417204748,56.397793363223215
356,0.14974874371859298,0.8919597232553937,432943.1316262809,53.826698464214076
357,0.14974874371859298,0.9077466210121261,396038.8229874535,51.280294141172185
358,0.14974874371859298,0.9235335187688589,361140.08094330295,48.761723127569226
359,0.14974874371859298,0.9393204165255913,328235.4078937033,46.27414059588018
360,0.14974874371859298,0.9551073142823241,297305.7262019152,43.82071319661594
361,0.14974874371859298,0.9708942120390569,268326.24250966875,41.40461801743177
362,0.14974874371859298,0.9866811097957893,241264.190543508,39.02904139605922
363,0.14974874371859298,1.002468007552522,216080.7779218644,36.69717750098141
364,0.14974874371859298,1.0182549053092544,192730.77499991393,34.41222656932774
365,0.14974874371859298,1.0340418030659873,171164.0270825769,32.17739266153719
366,0.14974874371859298,1.04982870082272,151324.03005421892,29.995880755985045
367,0.14974874371859298,1.0656155985794524,133149.5176127107,27.870892962953956
368,0.14974874371859298,1.0814024963361852,116574.27833981869,25.805623585071356
369,0.14974874371859298,1.0971893940929176,101528.22367219844,23.80325268972268
370,0.14974874371859298,1.1129762918496504,87937.70178332942,21.866937787363224
371,0.14974874371859298,1.1287631896063832,75725.66450125037,19.999803127995644
372,0.14974874371859298,1.1445500873631156,64812.365527192356,18.204926037126032
373,0.14974874371859298,1.1603369851198484,55115.955286002856,16.485319614455147
374,0.14974874371859298,1.1761238828765808,46553.08106390194,14.843911017679272
375,0.14974874371859298,1.1919107806333136,39039.83900554421,13.283514457384928
376,0.14974874371859298,1.207697678390046,32491.246960505032,11.806797948646697
377,0.14974874371859298,1.2234845761467787,26823.636646408362,10.416242817688468
378,0.14974874371859298,1.2392714739035116,21955.058372108302,9.114121700784459
379,0.14974874371859298,1.255058371660244,17804.5553011588,7.902358883673581
380,0.14974874371859298,1.2708452694169767,14295.355323181073,2.2001962144451235
381,0.14974874371859298,1.286632167173709,11354.018258719563,2.1051506760720597
382,0.14974874371859298,1.302419064930442,8911.482258520715,2.000248535827217
383,0.14974874371859298,1.3182059626871747,6903.5004013024345,1.8857773425983233
384,0.14974874371859298,1.333992860443907,5270.953018740997,1.7622348958941232
385,0.14974874371859298,1.34977975820064,3960.1190354725586,1.630365030728675
386,0.14974874371859298,1.3655666559573723,2922.902302835845,1.4911925854894454
387,0.14974874371859298,1.381353553714105,2116.6309622880744,1.34605475842074
388,0.14974874371859298,1.3971404514708379,1504.455938716745,1.1966252354392375
389,0.14974874371859298,1.4129273492275702,1056.0441819626265,1.0449267353778018
390,0.14974874371859298,1.428714246984303,744.7050860761369,0.8933271404437839
391,0.14974874371859298,1.4445011447410354,547.1740568755133,1.6277383830900807
392,0.14974874371859298,1.4602880424977682,442.89657339314397,0.601445901273574
393,0.14974874371859298,1.476074940254501,415.6839407076896,0.4672702747068336
394,0.14974874371859298,1.4918618380112334,450.70921236402484,0.34522079683090484
395,0.14974874371859298,1.5076487357679662,530.6899263034254,1.045017058353189
396,0.14974874371859298,1.5234356335246986,633.9654709142322,1.074077845846603
397,0.14974874371859298,1.5392225312814314,739.7043855108637,1.0983204036614642
398,0.14974874371859298,1.5550094290381642,815.3229349402488,1.1172376814175269
399,0.14974874371859298,1.5707963267948966,851.8278997366095,1.130450103757917
400,0.19949748743718593,-1.5707963267948966,851.7974018079166,1.084091717684859
401,0.19949748743718593,-1.555009429038164,842.2148456297739,1.0949948267680178
402,0.19949748743718593,-1.5392225312814314,810.766622743578,1.1024093304220925
403,0.19949748743718593,-1.5234356335246986,755.5591797188558,1.1063058442210967
404,0.19949748743718593,-1.507648735767966,680.6096453098182,1.106706736809292
405,0.19949748743718593,-1.4918618380112334,592.0458430640266,1.1036839061345407
406,0.19949748743718593,-1.4760749402545008,503.52516105924025,1.0973549536794058
